2021 Statistical Area Level 1 (SA1),Usual Resident Population,Score,Percentile within Australia
31601141502,397,1002.73498,49
31601141503,558,1007.492947,51
31601141504,488,1045.767894,66
31601141505,599,1045.347228,66
31601141506,725,890.81201,14
31601141507,425,1010.963485,52
31601141508,552,1047.81964,67
31601141509,478,998.9544564,48
31601141510,272,1054.593386,69
31601141511,258,998.4799737,48
31601141512,299,997.2667806,47
31601141513,428,984.2173233,42
31601141516,2189,1048.693141,67
31601141517,1507,1005.117296,50
31601141518,503,1059.788537,71
31601141519,1754,1015.26277,54
31601141603,479,1009.323985,52
31601141604,494,990.4675323,44
31601141605,266,963.9866165,34
31601141606,767,971.0841908,37
31601141608,403,974.6045146,38
31601141610,588,976.795611,39
31601141611,559,984.9503288,42
31601141612,417,1001.763639,49
31601141613,532,976.8724905,39
31601141614,515,1028.195526,59
31601141615,333,1045.853049,66
31601141616,464,1037.04955,63
31601141619,920,1002.382622,49
31601141620,524,1015.169645,54
31601141622,471,1036.07386,62
31601141624,236,1042.264097,65
31601141625,714,1016.402258,55
31601141626,465,997.7462961,47
31601141628,580,865.4485027,10
31601141629,270,1019.721552,56
31601141631,641,867.9617696,10
31602141701,499,920.7960714,21
31602141702,323,1008.987227,52
31602141703,216,964.7882791,35
31602141704,349,943.7001402,28
31602141705,246,961.6607767,34
31602141706,534,988.7980807,44
31602141707,540,1024.012061,58
31602141708,345,979.8914563,40
31602141709,318,957.4005626,32
31602141710,570,986.0093805,43
31602141711,400,987.1827961,43
31602141712,838,1041.900298,65
31602141713,287,1005.036225,50
31602141714,384,1009.040527,52
31602141715,444,1015.733342,54
31602141716,505,976.9441711,39
31602141717,236,941.2490552,27
31602141719,312,1029.809037,60
31602141720,421,945.1283948,28
31602141721,582,953.5082753,31
31602141722,523,1001.017074,49
31602141723,279,987.8955504,43
31602141724,454,990.5513168,44
31602141725,432,939.4645405,27
31602141802,467,1019.850064,56
31602141803,419,1081.324038,79
31602141804,298,945.7879842,29
31602141805,519,1023.821898,58
31602141806,345,957.7691523,32
31602141807,475,1120.678959,89
31602141808,458,1087.873753,81
31602141809,289,1049.888425,68
31602141810,559,1007.545219,51
31602141812,636,1036.884938,63
31602141813,411,1005.460831,50
31602141814,507,1066.574299,74
31602141815,396,1016.672218,55
31602141816,432,1028.294788,59
31602141817,276,1073.387379,76
31602141818,481,905.8403717,18
31602141901,322,1018.411859,55
31602141902,536,923.6666128,22
31602141903,592,967.1169652,36
31602141904,610,964.5218244,35
31602141905,439,970.1744295,37
31602141906,423,968.9105569,36
31602141907,757,940.3604297,27
31602141908,411,1005.155621,50
31602141909,463,955.9383656,32
31602141910,234,900.0065732,16
31602141911,328,901.6742745,17
31602141912,282,833.4471071,6
31602141913,603,865.3238793,10
31602141914,427,868.1436028,10
31602141916,533,984.2606626,42
31602142101,449,976.5103438,39
31602142102,389,938.9393921,27
31602142103,521,937.7003945,26
31602142104,301,999.980324,48
31602142105,1124,1086.184557,80
31602142106,431,1025.143488,58
31602142107,395,971.7180371,37
31602142108,372,992.6216318,45
31602142109,637,961.1680648,33
31602142110,497,1028.190714,59
31602142111,319,992.3352858,45
31602142112,344,926.3555668,23
31602142113,492,932.9577083,25
31602142115,448,913.0594147,19
31602142116,533,969.950062,37
31602142117,355,954.0799654,31
31602142118,578,952.3802563,31
31602142119,414,1032.873728,61
31602142120,385,1017.766113,55
31602142121,465,1040.554821,64
31602142122,1099,1027.711173,59
31602142123,618,1018.627079,55
31602142124,612,1024.181115,58
31602142125,437,1074.394914,76
31602142127,434,1070.440911,75
31602142128,383,975.5905815,39
31602142201,317,1016.439262,55
31602142202,391,1088.164498,81
31602142203,218,1094.094592,82
31602142204,338,1066.131323,73
31602142205,425,1030.630167,60
31602142206,289,1052.84302,69
31602142207,418,1059.961567,71
31602142208,507,943.3022945,28
31602142209,487,985.3257004,42
31602142210,454,963.2234283,34
31602142211,386,1008.315904,51
31602142212,358,927.6522497,23
31602142213,462,1019.554093,56
31602142214,445,971.8017997,37
31602142215,297,1050.072563,68
31602142216,419,1007.417052,51
31602142217,486,949.3078599,30
31602142218,455,1059.390464,71
31602142219,492,935.2430445,25
31602142220,495,961.7537757,34
31602142302,308,1049.245896,67
31602142303,275,1026.173851,59
31602142304,413,1022.128918,57
31602142305,307,1036.96818,63
31602142306,368,1033.432845,61
31602142307,532,1041.52078,64
31602142308,376,1057.140171,70
31602142309,302,932.78916160000006,25
31602142311,515,1011.154241,53
31602142313,246,995.4478241,46
31602142314,406,1014.790309,54
31602142315,784,1142.474542,94
31602142316,319,1064.50677,73
31602142317,389,972.5471914,38
31602142318,353,1052.371568,69
31602142319,463,996.8826126,47
31602142320,601,995.8736794,47
31602142321,700,854.8957819,8
31602142323,664,1013.360119,53
31602142325,336,986.5790096,43
31602142326,581,1043.293665,65
31602142327,305,1055.488479,70
31602142328,373,1004.506404,50
31602142329,459,1033.534701,61
31602142401,631,976.6869583,39
31602142402,368,969.4324855,36
31602142403,611,978.1344678,40
31602142404,396,995.3528589,46
31602142405,531,978.4843224,40
31602142406,493,1085.086885,80
31602142407,835,995.0923119,46
31602142408,670,1025.521883,58
31602142409,647,1007.03632,51
31602142410,623,960.5212576,33
31602142411,455,1040.27047,64
31602142414,691,1026.01421,58
31602142415,436,996.3001451,47
31602142416,534,1089.925844,81
31602142417,558,1049.210497,67
31602142418,523,1075.169929,77
31602142419,591,1092.297739,82
31602142420,540,1109.980114,87
31602142421,537,959.0309902,33
31602158001,361,1038.166748,63
31602158002,382,989.4512032,44
31602158004,708,1000.48292,48
31602158005,456,883.1743457,13
31602158006,344,987.631446,43
31602158007,504,958.724971,33
31602158008,620,1015.70569,54
31602158009,881,1010.295441,52
31602158010,501,992.9920445,45
31602158011,397,1031.473612,61
31602158012,491,911.0804544,19
31602158013,410,1023.984393,58
31602158014,468,1028.415953,59
31602158015,366,1083.280374,79
31602158016,333,1048.448775,67
31602158017,559,1043.39532,65
31602158018,681,1016.796147,55
31602158019,271,1039.788705,64
31602158020,517,942.8337895,28
31602158021,303,1052.445788,69
31602158022,696,1001.406081,49
31602158023,393,997.3033266,47
31602158024,690,1002.96097,49
31602158025,677,1020.436594,56
31602158026,533,1004.996095,50
31602158027,522,1008.49874,51
31602158028,554,1025.897621,58
31602158030,718,974.6051864,38
31602158031,578,973.785298,38
31602158032,319,1022.589724,57
31602158033,468,1023.213517,57
31602158101,539,1008.279589,51
31602158102,397,901.5809626,17
31602158104,289,761.0768858,2
31602158106,444,979.7655979,40
31602158107,797,952.6940882,31
31602158108,119,980.6296333,41
31602158109,352,943.1803709,28
31602158110,782,1048.730682,67
31602158111,470,890.1025812,14
31602158112,429,1002.935192,49
31602158113,579,977.7845587,40
31602158115,883,976.1324776,39
31602158116,683,992.98126,45
31602158117,543,1047.764655,67
31602158118,515,997.3577702,47
31602158119,581,1025.379482,58
31602158120,875,975.7035287,39
31602158121,571,1044.11501,65
31602158122,378,981.9644134,41
31602158123,508,1005.226236,50
31602158124,508,1015.261955,54
31602158125,765,996.7476884,47
31602158126,437,917.6839632,21
31602158127,646,1021.105534,56
31602158128,451,1041.508873,64
31602158129,299,956.0845377,32
31602158130,340,898.3053546,16
31603142501,251,905.2592923,18
31603142502,540,941.134992,27
31603142503,650,1022.201008,57
31603142504,226,930.0507984,24
31603142505,376,954.5280976,31
31603142506,375,1006.254395,51
31603142507,526,994.6809584,46
31603142508,446,988.7198938,44
31603142509,417,985.4548826,42
31603142510,644,992.8433893,45
31603142511,322,989.5545985,44
31603142512,573,1016.254608,55
31603142513,538,1094.574226,83
31603142514,402,1063.332746,72
31603142515,423,989.8042565,44
31603142517,628,1054.401134,69
31603142518,508,1033.402343,61
31603142519,465,1035.957742,62
31603142520,429,1060.261112,71
31603142521,469,1020.192263,56
31603142522,346,1065.664423,73
31603142523,395,991.4369445,45
31603142524,784,1075.446317,77
31603142525,400,1005.676004,50
31603142526,514,1073.544185,76
31603142528,344,877.5456496,12
31603142530,289,1026.97926,59
31603142532,438,946.092818,29
31603142533,264,1164.246957,97
31603142534,461,965.5109079,35
31603142535,629,1038.533685,63
31603142536,424,1021.934925,57
31603142537,393,1056.348815,70
31603142538,715,1071.072373,75
31603142539,347,997.8654817,47
31603142601,565,1059.013006,71
31603142602,386,1054.324062,69
31603142603,499,1024.843812,58
31603142604,501,972.9389821,38
31603142605,500,1044.668411,66
31603142606,345,1070.625431,75
31603142607,189,1107.053712,86
31603142608,541,966.1586925,35
31603142610,500,973.5373242,38
31603142611,431,948.2339191,29
31603142612,354,923.0376353,22
31603142613,283,923.9851788,22
31603142614,390,943.3653399,28
31603142615,610,948.7325196,30
31603142616,513,892.0277095,15
31603142617,514,935.991517,26
31603142618,330,1016.210318,55
31603142619,604,1038.165902,63
31603142620,426,893.007849,15
31603142621,747,956.3042262,32
31603142623,532,1034.080753,62
31603142624,451,1013.44973,53
31603142625,262,997.257421,47
31603142626,491,1065.527258,73
31603142627,518,1039.172108,64
31603142628,475,1091.321041,82
31603142701,395,936.7487831,26
31603142702,652,888.4901225,14
31603142704,631,1000.237202,48
31603142705,296,990.763437,45
31603142706,349,970.4081421,37
31603142707,663,976.0375016,39
31603142708,441,964.8875964,35
31603142709,553,982.6933836,41
31603142710,738,943.8752032,28
31603142711,513,919.9048752,21
31603142712,797,958.9715008,33
31603142713,752,1026.542219,59
31603142714,527,1060.39626,71
31603142715,460,1042.737835,65
31603142716,440,970.0222223,37
31603142717,601,978.1811432,40
31603142718,497,935.368914,25
31603142719,683,961.5669144,34
31603142720,546,952.9057034,31
31603142721,235,1022.730012,57
31603142722,543,941.5857981,27
31603142725,357,1065.512931,73
31603142726,399,949.5603525,30
31603142727,413,1041.186448,64
31603142728,338,1049.143053,67
31603142729,490,932.1807888,24
31603142730,433,939.621118,27
31603142731,325,960.9055121,33
31603142732,500,984.445508,42
31603142733,513,972.106266,37
31603142734,244,1010.090859,52
31603142735,1063,951.2129264,30
31603142736,457,974.6367565,38
31603142737,336,885.1536299,13
31603142738,440,1015.717979,54
31603142739,534,980.0792296,40
31603142740,490,998.3908806,48
31603142743,333,934.1276777,25
31603142744,247,973.8411956,38
31603142745,537,947.7069429,29
31603142746,350,1094.100672,82
31603142747,373,1133.576714,92
31603142748,237,1011.883585,53
31603142749,583,981.6481629,41
31603142750,555,1060.704048,72
31603142751,524,1058.522867,71
31603142752,396,1025.248852,58
31603142753,507,1097.135776,83
31603142801,448,1027.913238,59
31603142802,326,946.9041016,29
31603142803,628,994.5551971,46
31603142804,334,1054.416983,69
31603142805,599,989.1848508,44
31603142806,308,985.198841,42
31603142807,222,1018.221719,55
31603142808,649,1027.578404,59
31603142809,434,1060.239941,71
31603142810,355,990.6318532,44
31603142811,468,1017.026975,55
31603142812,422,1063.971025,73
31603142813,391,1060.048644,71
31603142814,656,1054.130281,69
31603142815,373,1022.182149,57
31603142816,319,962.620618,34
31603142817,419,1018.880199,56
31603142818,464,1025.860907,58
31603142819,605,1031.482787,61
31603142820,569,1046.962006,66
31603142821,663,1033.770684,62
31603142822,441,970.6862539,37
31603142823,358,1077.42052,77
31603142824,404,994.2064082,46
31603142825,487,1046.352327,66
31603142826,381,933.7858539,25
31603142827,248,917.0530342,20
31603142828,484,1016.199024,55
31605143402,383,1059.974446,71
31605143403,422,1043.641681,65
31605143404,289,1039.104544,64
31605143405,265,1027.883308,59
31605143407,320,954.1146243,31
31605143410,309,1094.075638,82
31605143412,363,1072.569839,76
31605143413,611,1053.350893,69
31605143414,365,1041.829662,65
31605143415,659,1104.28641,85
31605143416,152,1126.62099,91
31605143417,355,1035.629612,62
31605143418,514,1132.692776,92
31605143502,411,976.685537,39
31605143503,361,1005.075023,50
31605143504,397,1014.001958,54
31605143505,292,995.5820733,46
31605143506,172,1064.975216,73
31605143507,533,1089.392124,81
31605143508,407,991.9640741,45
31605143509,546,973.1855665,38
31605143510,261,1034.762694,62
31605143512,461,1120.836513,89
31605143513,609,1010.741297,52
31605143514,625,983.9473607,42
31605143515,437,974.8487982,38
31605143516,309,1044.47498,66
31605143517,447,1108.060453,86
31605143518,524,1085.871887,80
31605143519,698,1016.168137,54
31605143520,262,982.7195774,41
31605143521,154,1048.800259,67
31605143524,1433,1022.914659,57
31605143701,290,962.2991396,34
31605143702,202,1033.521594,61
31605143703,384,1004.287337,50
31605143704,539,1078.005199,78
31605143705,293,1094.409337,83
31605143706,420,1047.946482,67
31605143707,431,1017.279727,55
31605143708,683,1100.516857,84
31605143709,393,1107.109937,86
31605143710,519,1052.763912,69
31605143712,217,1091.815266,82
31605143714,500,1026.014657,58
31605143716,430,1137.664238,93
31605143717,197,1079.989952,78
31605143718,364,1027.662614,59
31605143719,403,1036.254131,63
31605143720,274,1056.120024,70
31605143721,312,977.0763543,39
31605143801,208,938.812586,26
31605143802,447,983.8101368,42
31605143803,359,949.7833,30
31605143804,437,958.8505947,33
31605143805,632,964.6794542,35
31605143806,431,964.285427,35
31605143807,301,942.7087042,28
31605143808,254,984.7581939,42
31605143809,394,933.7467019,25
31605143810,299,900.947548,17
31605143811,502,929.3307397,24
31605143812,475,886.3148935,13
31605143813,416,986.2504274,43
31605143814,421,942.6566075,28
31605143815,253,986.1959572,43
31605143816,492,967.9545278,36
31605143817,513,994.754105,46
31605143818,322,980.1133218,40
31605143819,360,1009.938949,52
31605143820,540,985.3188289,42
31605143821,493,875.3513277,11
31605143822,251,985.6832668,43
31605143823,318,1065.352589,73
31605143824,294,915.067957,20
31605143827,465,971.4940818,37
31605143828,257,971.8935323,37
31605143829,399,961.252433,34
31605154301,481,1053.135037,69
31605154302,607,1049.349425,67
31605154303,469,1109.851707,87
31605154304,319,1051.957634,68
31605154305,510,1065.374166,73
31605154306,357,1045.796255,66
31605154307,321,1033.527796,61
31605154309,343,1083.19879,79
31605154310,336,1046.309566,66
31605154311,358,1116.295126,88
31605154402,581,1001.742188,49
31605154403,562,1055.615812,70
31605154405,619,1071.529595,75
31605154406,528,997.7674669,47
31605154407,729,1050.333277,68
31605154408,402,1035.822987,62
31605154410,530,1059.073243,71
31605154411,464,1037.792848,63
31605154412,672,1076.038174,77
31605154413,435,1030.519466,60
31605154414,603,1007.577708,51
31605154415,309,1034.709169,62
31605154417,638,1032.643474,61
31605154418,524,1061.221823,72
31605154419,414,1076.687824,77
31605154420,352,1037.699854,63
31605154421,540,1065.869513,73
31605154423,507,981.0578166,41
31605154424,671,1018.509486,55
31605154425,618,1015.167393,54
31606143901,534,975.2537161,39
31606143902,545,1007.430018,51
31606143903,385,998.0405724,47
31606143904,392,961.1665609,33
31606143905,343,961.9183557,34
31606143907,601,910.7736558,19
31606143910,623,1022.211261,57
31606143912,344,1011.389968,53
31606143913,413,947.3808197,29
31606143915,420,954.9215164,31
31606143916,515,933.19886,25
31606143917,334,883.5814647,13
31606143918,537,984.8333579,42
31606143919,372,824.9938242,5
31606143920,530,885.5307532,13
31606143922,519,841.3605981,7
31606143923,606,994.2842453,46
31606143925,382,918.4720862,21
31606143926,408,984.6078494,42
31606143927,466,990.1856938,44
31606144001,359,983.740912,42
31606144002,280,974.6346316,38
31606144003,269,1011.851909,53
31606144004,788,948.2095285,29
31606144005,288,942.2152905,27
31606144007,180,1004.859603,50
31606144008,588,1031.458515,61
31606144009,358,1037.758879,63
31606144010,302,1057.617122,70
31606144011,354,1042.495891,65
31606144012,280,1060.404476,71
31606144013,219,1037.462031,63
31606144014,388,1013.059947,53
31606144015,573,1021.168178,57
31606144016,480,992.448036,45
31606144017,406,973.4603787,38
31606144018,388,936.1482181,26
31606144019,499,954.1406315,31
31606144020,352,973.0442918,38
31606144021,701,1039.670667,64
31606144022,212,1020.711327,56
31606144023,280,959.3300694,33
